X,Y,Numero,Nom,MoyenTrans,Altitude,NumeroComm,NomCommune,y_Coord_Es,x_Coord_No
541649,151592,8504010,La Conversion,CheminFer,501,5606,Lutry,541649.000000000000000,151592.000000000000000
543853,149598,8501123,Villette VD,Bus_CheminFer,387,5613,Bourg-en-Lavaux,543853.000000000000000,149598.000000000000000
558298,146174,8579213,"Blonay, gare",Bus,620,5881,Blonay,558298.000000000000000,146174.000000000000000
522049,156011,8519321,Apples ouest (bif),CheminFer,639,5421,Apples,522049.000000000000000,156011.000000000000000
550445,167084,8504019,Bressonnaz,CheminFer,533,5678,Moudon,550445.000000000000000,167084.000000000000000
554371,155161,8515350,Pal?zieux Est (bif),CheminFer,671,5805,Oron,554371.000000000000000,155161.000000000000000
574578,145661,8501347,"Les Moulins, village",Bus,889,5841,Ch?teau-d'Oex,574578.000000000000000,145661.000000000000000
568307,122684,8530067,Les Salines,CheminFer,458,5402,Bex,568307.000000000000000,122684.000000000000000
534059,153950,8593866,"Chavannes-p.-R., Pr?faully",Bus,409,5627,Chavannes-pr?s-Renens,534059.000000000000000,153950.000000000000000
547626,191174,8573440,"Concise, Camp de Vaumarcus",Bus,479,5554,Concise,547626.000000000000000,191174.000000000000000
532495,152858,8591952,"Ecublens VD, Ormet",Bus,427,5635,Ecublens (VD),532495.000000000000000,152858.000000000000000
546519,159139,8570417,"Montpreveyres, village",Bus,799,5792,Montpreveyres,546519.000000000000000,159139.000000000000000
567117,122291,8570638,"Bex, temple",Bus,425,5402,Bex,567117.000000000000000,122291.000000000000000
572265,195301,8504127,Faoug,CheminFer,434,5458,Faoug,572265.000000000000000,195301.000000000000000
512995,144376,8501032,Gilly-Bursinel,CheminFer,429,5852,Bursinel,512995.000000000000000,144376.000000000000000
537347,153121,8592035,"Lausanne, Ecole Commerce",Bus,518,5586,Lausanne,537347.000000000000000,153121.000000000000000
579760,133145,8571279,"Les Diablerets, Les Parchets",Bus,1311,5411,Ormont-Dessus,579760.000000000000000,133145.000000000000000
524575,166850,8570147,"Moiry VD, coll?ge",Bus,634,5490,Moiry,524575.000000000000000,166850.000000000000000
559389,142473,8593935,"Montreux, March?",Bus,377,5886,Montreux,559389.000000000000000,142473.000000000000000
527002,151242,8592266,"Morges, Gottaz",Bus,389,5642,Morges,527002.000000000000000,151242.000000000000000
558283,143633,8501203,Clarens,Bus_CheminFer,400,5886,Montreux,558283.000000000000000,143633.000000000000000
559215,146655,8501285,Fayaux,CheminFer,970,5881,Blonay,559215.000000000000000,146655.000000000000000
531705,163652,8501298,"Daillens, village",Bus,499,5480,Daillens,531705.000000000000000,163652.000000000000000
540334,150751,8501319,Pully CGN,Bateau,373,5590,Pully,540334.000000000000000,150751.000000000000000
545895,151985,8582776,"Forel (Lavaux), La Tuili?re",Bus,722,5604,Forel (Lavaux),545895.000000000000000,151985.000000000000000
570492,133846,8501473,Les Planches (Aigle),CheminFer,943,5410,Ormont-Dessous,570492.000000000000000,133846.000000000000000
536420,154050,8501162,Union-Prilly,CheminFer,508,5589,Prilly,536420.000000000000000,154050.000000000000000
563516,186466,8504039,Bossy Bois (embr),CheminFer,454,5816,Corcelles-pr?s-Payerne,563516.000000000000000,186466.000000000000000
525922,153068,8501091,Vufflens-le-Ch?teau,Bus_CheminFer,471,5653,Vufflens-le-Ch?teau,525922.000000000000000,153068.000000000000000
506165,160124,8501159,Le Brassus,CheminFer,1022,5872,Le Chenit,506165.000000000000000,160124.000000000000000
526024,149957,8501046,Tolochenaz,CheminFer,392,5649,Tolochenaz,526024.000000000000000,149957.000000000000000
560106,181109,8504142,Trey,CheminFer,459,5827,Trey,560106.000000000000000,181109.000000000000000
549310,147962,8504013,Chexbres-Village,CheminFer,560,5601,Chexbres,549310.000000000000000,147962.000000000000000
564716,129543,8501468,Aigle-D?p?t ASD,CheminFer,440,5401,Aigle,564716.000000000000000,129543.000000000000000
537979,152455,8519590,Lausanne-Flon (LEB),CheminFer,480,5586,Lausanne,537979.000000000000000,152455.000000000000000
529902,162048,8501115,Cossonay-Penthalaz,CheminFer,428,5495,Penthalaz,529902.000000000000000,162048.000000000000000
523879,153313,8501092,Bussy-Chardonney,Bus_CheminFer,506,5625,Bussy-Chardonney,523879.000000000000000,153313.000000000000000
533622,152717,8501213,"Ecublens VD, UNIL-Sorge",Metro,391,5635,Ecublens (VD),533622.000000000000000,152717.000000000000000
566875,132653,8501482,Leysin-Feydey,CheminFer,1398,5407,Leysin,566875.000000000000000,132653.000000000000000
505631,134891,8501017,Crans,CheminFer,394,5713,Crans-pr?s-C?ligny,505631.000000000000000,134891.000000000000000
524537,148361,8501036,St-Prex,CheminFer,395,5646,Saint-Prex,524537.000000000000000,148361.000000000000000
522397,152573,8501093,Yens,CheminFer,527,5655,Yens,522397.000000000000000,152573.000000000000000
554160,145645,8579149,"Vevey, March?",Bus,377,5890,Vevey,554160.000000000000000,145645.000000000000000
576405,147085,8501394,Ch?teau-d'Oex,CheminFer,968,5841,Ch?teau-d'Oex,576405.000000000000000,147085.000000000000000
553668,146506,8504015,Vevey-Funi,CheminFer,388,5890,Vevey,553668.000000000000000,146506.000000000000000
539188,184211,8504201,Grandson,CheminFer,436,5561,Grandson,539188.000000000000000,184211.000000000000000
530588,153032,8501143,Lausanne-Triage Sud,CheminFer,392,5632,Denges,530588.000000000000000,153032.000000000000000
563507,187235,8504123,Corcelles-Nord,CheminFer,448,5816,Corcelles-pr?s-Payerne,563507.000000000000000,187235.000000000000000
531644,153848,8515341,Lausanne-Triage D,CheminFer,397,5633,Echandens,531644.000000000000000,153848.000000000000000
559078,143550,8501390,Belmont-sur-Montreux,CheminFer,465,5886,Montreux,559078.000000000000000,143550.000000000000000
538283,151749,8515338,Lausanne Est,CheminFer,446,5586,Lausanne,538283.000000000000000,151749.000000000000000
529788,152950,8518430,Lausanne-Triage Ouest,CheminFer,392,5586,Lausanne,529788.000000000000000,152950.000000000000000
560404,142012,8592618,Collonge (funi),Funiculaire,461,5886,Montreux,560404.000000000000000,142012.000000000000000
527725,167675,8570146,"Ferreyres, La Tine",Bus,528,5483,Ferreyres,527725.000000000000000,167675.000000000000000
514168,168733,8501151,Les Charbonni?res,CheminFer,1025,5873,Le Lieu,514168.000000000000000,168733.000000000000000
519595,155912,8501085,Ballens-Froideville,CheminFer,681,5423,Ballens,519595.000000000000000,155912.000000000000000
526763,151028,8501054,La Gottaz,CheminFer,398,5642,Morges,526763.000000000000000,151028.000000000000000
506961,138472,8501059,Les Plantaz,CheminFer,420,5724,Nyon,506961.000000000000000,138472.000000000000000
564375,142890,8501368,La Perche,CheminFerCremaillere,1799,5886,Montreux,564375.000000000000000,142890.000000000000000
576606,147068,8530674,Ch?teau-d'Oex TCPM/TPBM,Telepherique,958,5841,Ch?teau-d'Oex,576606.000000000000000,147068.000000000000000
537745,152823,8592011,"Lausanne, Chauderon-Ale",Bus,500,5586,Lausanne,537745.000000000000000,152823.000000000000000
539344,154726,8591977,"Lausanne, Abeilles",Bus,663,5586,Lausanne,539344.000000000000000,154726.000000000000000
538520,152320,8591991,"Lausanne, Benj. Constant",Bus,500,5586,Lausanne,538520.000000000000000,152320.000000000000000
538045,152769,8592113,"Lausanne, rue Neuve",Bus,508,5586,Lausanne,538045.000000000000000,152769.000000000000000
506564,146195,8501064,Bassins,CheminFer,756,5702,Arzier-Le Muids,506564.000000000000000,146195.000000000000000
537405,152837,8592001,"Lausanne, Boston",Bus,490,5586,Lausanne,537405.000000000000000,152837.000000000000000
533438,173578,8501112,Chavornay,Bus_CheminFer,447,5749,Chavornay,533438.000000000000000,173578.000000000000000
538382,153245,8592091,"Lausanne, Petit Ch?teau",Bus,567,5586,Lausanne,538382.000000000000000,153245.000000000000000
505828,159601,8595465,"Le Brassus, Les Horlogers",Bus,1033,5872,Le Chenit,505828.000000000000000,159601.000000000000000
557747,145829,8593907,"Blonay, Champsavaux",Bus,539,5881,Blonay,557747.000000000000000,145829.000000000000000
507041,160677,8595464,"Le Brassus, Le Campe",Bus,1030,5872,Le Chenit,507041.000000000000000,160677.000000000000000
514761,169186,8570161,"Le Pont, gare",Bus,1004,5871,L'Abbaye,514761.000000000000000,169186.000000000000000
571770,134928,8570622,"Le S?pey, Aux Caudreys",Bus,1210,5410,Ormont-Dessous,571770.000000000000000,134928.000000000000000
540622,186521,8570274,"Champagne, Le Moulin",Bus,447,5553,Champagne,540622.000000000000000,186521.000000000000000
561962,144894,8501350,Les Avants (funi),Funiculaire,970,5886,Montreux,561962.000000000000000,144894.000000000000000
573612,137764,8501346,"Les Mosses, ?glise",Bus,1414,5410,Ormont-Dessous,573612.000000000000000,137764.000000000000000
566275,123125,8580669,"Bex, En Bellin",Bus,421,5402,Bex,566275.000000000000000,123125.000000000000000
568154,120540,8582114,"Bex, Le Ch?tel",Bus,515,5402,Bex,568154.000000000000000,120540.000000000000000
531360,153559,8501141,Lausanne-Triage A/B,CheminFer,396,5632,Denges,531360.000000000000000,153559.000000000000000
530260,153073,8501150,Lausanne-Triage F,CheminFer,392,5638,Lonay,530260.000000000000000,153073.000000000000000
534033,152995,8501212,"Chavannes-p.-R., UNIL-Mouline",Metro,385,5627,Chavannes-pr?s-Renens,534033.000000000000000,152995.000000000000000
529572,153213,8592250,"Lonay, ?glise",Bus,410,5638,Lonay,529572.000000000000000,153213.000000000000000
505196,142690,8501067,Givrins,CheminFer,554,5720,Givrins,505196.000000000000000,142690.000000000000000
539541,181301,8515370,Yverdon Est (bif),CheminFer,436,5938,Yverdon-les-Bains,539541.000000000000000,181301.000000000000000
549768,147196,8501126,Rivaz,Bus_CheminFer,377,5609,Rivaz,549768.000000000000000,147196.000000000000000
515330,147188,8500737,"Mont-sur-Rolle, ?glise",Bus,476,5859,Mont-sur-Rolle,515330.000000000000000,147188.000000000000000
527951,151533,8592277,"Morges, St-Louis",Bus,374,5642,Morges,527951.000000000000000,151533.000000000000000
538663,154391,8592063,"Lausanne, Lac Sauvabelin",Bus,663,5586,Lausanne,538663.000000000000000,154391.000000000000000
533089,153312,8501216,"Ecublens VD, Cerisaie",Metro,396,5635,Ecublens (VD),533089.000000000000000,153312.000000000000000
542078,150336,8592156,"Lutry, port",Bus,374,5606,Lutry,542078.000000000000000,150336.000000000000000
538454,154810,8592092,"Lausanne, Pi?cettes",Bus,648,5586,Lausanne,538454.000000000000000,154810.000000000000000
510406,144122,8500733,"Luins, village",Bus,446,5858,Luins,510406.000000000000000,144122.000000000000000
516774,148073,8500734,"Bougy-Villars, centre",Bus,548,5426,Bougy-Villars,516774.000000000000000,148073.000000000000000
568517,196077,8580758,"Salavaux, Le Pont",Bus,430,5464,Vully-les-Lacs,568517.000000000000000,196077.000000000000000
536403,189869,8504277,"Mauborget, bif. La Magnenaz",Bus,1206,5562,Mauborget,536403.000000000000000,189869.000000000000000
526032,150976,8592281,"Tolochenaz, Le Portail",Bus,419,5649,Tolochenaz,526032.000000000000000,150976.000000000000000
539523,180477,8594040,"Yverdon-les-Bains, h?pital",Bus,434,5938,Yverdon-les-Bains,539523.000000000000000,180477.000000000000000
532705,153108,8591951,"Ecublens VD, Motty",Bus,421,5635,Ecublens (VD),532705.000000000000000,153108.000000000000000
538288,188775,8570265,"Villars-Burquin, Laiterie",Bus,753,5571,T?venon,538288.000000000000000,188775.000000000000000
548335,149391,8504012,Puidoux-Chexbres,CheminFer,618,5607,Puidoux,548335.000000000000000,149391.000000000000000
544450,150400,8588454,"Grandvaux, Pra Grana",Bus,645,5613,Bourg-en-Lavaux,544450.000000000000000,150400.000000000000000
541700,164647,8579669,"Poliez-Pittet, coll?ge",Bus,709,5533,Poliez-Pittet,541700.000000000000000,164647.000000000000000
516132,146290,8570037,"Rolle, Bellefontaine",Bus,384,5861,Rolle,516132.000000000000000,146290.000000000000000
558057,145700,8579210,"Blonay, Portaz",Bus,600,5881,Blonay,558057.000000000000000,145700.000000000000000
558700,135187,8580445,"Noville, Chotron",Bus,379,5408,Noville,558700.000000000000000,135187.000000000000000
557618,145842,8593905,"Blonay, Antiquaire",Bus,538,5881,Blonay,557618.000000000000000,145842.000000000000000
535710,186725,8507694,"Novalles, coll?ge",Bus,569,5564,Novalles,535710.000000000000000,186725.000000000000000
507600,138674,8593878,"Nyon, Chantemerle",Bus,417,5724,Nyon,507600.000000000000000,138674.000000000000000
506696,137554,8579306,"Nyon, h?pital",Bus,415,5724,Nyon,506696.000000000000000,137554.000000000000000
507098,138366,8593879,"Nyon, chemin de Bourgogne",Bus,420,5724,Nyon,507098.000000000000000,138366.000000000000000
507349,137128,8593880,"Nyon, chemin des Pens?es",Bus,401,5724,Nyon,507349.000000000000000,137128.000000000000000
507333,138528,8593881,"Nyon, chemin des Plantaz",Bus,420,5724,Nyon,507333.000000000000000,138528.000000000000000
505835,137730,8594847,"Nyon, Terre-Bonne",Bus,428,5724,Nyon,505835.000000000000000,137730.000000000000000
538670,166391,8570301,"Echallens, La Fontaine",Bus,625,5518,Echallens,538670.000000000000000,166391.000000000000000
538684,165776,8570203,"Echallens, place Emile Gardaz",Bus,622,5518,Echallens,538684.000000000000000,165776.000000000000000
580352,134698,8501555,Isenau,Telepherique,1766,5411,Ormont-Dessus,580352.000000000000000,134698.000000000000000
525303,185648,8593785,"L'Auberson, ch. des Grangettes",Bus,1102,5568,Sainte-Croix,525303.000000000000000,185648.000000000000000
569417,189247,8583521,"Oleyres, coll?ge",Bus,550,5451,Avenches,569417.000000000000000,189247.000000000000000
533479,158719,8588849,"Mex VD, ch. de la Richardaz",Bus,560,5489,Mex (VD),533479.000000000000000,158719.000000000000000
531066,158955,8593779,"Vufflens-la-V.,salle de sports",Bus,476,5503,Vufflens-la-Ville,531066.000000000000000,158955.000000000000000
527343,151831,8570069,"Morges, La Tour",Bus,406,5642,Morges,527343.000000000000000,151831.000000000000000
527894,151272,8592261,"Morges, Casino",Bus,374,5642,Morges,527894.000000000000000,151272.000000000000000
528039,151794,8592276,"Morges, St-Domingue",Bus,375,5642,Morges,528039.000000000000000,151794.000000000000000
527706,151398,8592262,"Morges, Charpentiers",Bus,375,5642,Morges,527706.000000000000000,151398.000000000000000
526817,150728,8589249,"Morges, Riond-Bosson",Bus,374,5642,Morges,526817.000000000000000,150728.000000000000000
527086,151704,8592264,"Morges, Delay",Bus,390,5642,Morges,527086.000000000000000,151704.000000000000000
559838,142241,8593923,"Montreux, Bon-Port",Bus,387,5886,Montreux,559838.000000000000000,142241.000000000000000
556753,149830,8591902,"Monts-de-Corsier, Daut?re",Bus,765,5884,Corsier-sur-Vevey,556753.000000000000000,149830.000000000000000
559450,142563,8593940,"Montreux, rue du March?",Bus,391,5886,Montreux,559450.000000000000000,142563.000000000000000
546420,152585,8582775,"Forel (Lavaux), La Chercotte",Bus,720,5604,Forel (Lavaux),546420.000000000000000,152585.000000000000000
559376,142857,8593929,"Montreux, gare",Bus,386,5886,Montreux,559376.000000000000000,142857.000000000000000
527439,151092,8589248,"Morges, ch. du Bochet",Bus,378,5642,Morges,527439.000000000000000,151092.000000000000000
559153,143105,8593925,"Montreux, Centre des Congr?s",Bus,380,5886,Montreux,559153.000000000000000,143105.000000000000000
543761,171516,8570307,"Bercher, gare",Bus,624,5512,Bercher,543761.000000000000000,171516.000000000000000
550949,169241,8581513,"Moudon, Chalet-Blanc",Bus,549,5678,Moudon,550949.000000000000000,169241.000000000000000
537750,160325,8581185,"Morrens VD, place du village",Bus,702,5527,Morrens (VD),537750.000000000000000,160325.000000000000000
537973,160196,8581186,"Morrens VD, poste",Bus,695,5527,Morrens (VD),537973.000000000000000,160196.000000000000000
528364,168702,8501894,"St-Loup, h?pital",Bus,534,5497,Pompaples,528364.000000000000000,168702.000000000000000
541506,152430,8595190,"Belmont-sur-Lausanne, Malavaux",Bus,588,5581,Belmont-sur-Lausanne,541506.000000000000000,152430.000000000000000
545517,193056,8570284,"Mutrux, Le Ravin (Sylvabella)",Bus,756,5563,Mutrux,545517.000000000000000,193056.000000000000000
582328,148291,8530032,Rougemont BDGAG,Telepherique,971,5843,Rougemont,582328.000000000000000,148291.000000000000000
561030,185184,8570400,"Payerne, Les Sorbiers",Bus,450,5822,Payerne,561030.000000000000000,185184.000000000000000
510938,144685,8500732,"Vinzel, village",Bus,450,5863,Vinzel,510938.000000000000000,144685.000000000000000
530680,176060,8570247,"Orbe, Montchoisi",Bus,491,5757,Orbe,530680.000000000000000,176060.000000000000000
538190,157177,8504177,"Le Mont-s.-Laus., Grand-Mont",Bus,695,5587,Le Mont-sur-Lausanne,538190.000000000000000,157177.000000000000000
561608,145215,8501351,Sonloup,Funiculaire,1154,5886,Montreux,561608.000000000000000,145215.000000000000000
530635,175010,8570237,"Orbe, coll?ge",Bus,477,5757,Orbe,530635.000000000000000,175010.000000000000000
528535,152349,8588871,"Morges, Gracieuse",Bus,374,5642,Morges,528535.000000000000000,152349.000000000000000
535125,184448,8570258,"Orges, crois?e",Bus,561,5924,Orges,535125.000000000000000,184448.000000000000000
525195,171946,8504657,"Romainm?tier, poste",Bus,684,5761,Romainm?tier-Envy,525195.000000000000000,171946.000000000000000
535327,184552,8579729,"Orges, L'Epi",Bus,561,5924,Orges,535327.000000000000000,184552.000000000000000
530436,175856,8577202,"Orbe, Chantemerle",Bus,489,5757,Orbe,530436.000000000000000,175856.000000000000000
540410,165370,8570206,"Poliez-le-Grand, Der. Le Ch?ne",Bus,680,5540,Montilliez,540410.000000000000000,165370.000000000000000
507825,144275,8570014,"Begnins, scierie",Bus,524,5704,Begnins,507825.000000000000000,144275.000000000000000
552545,157935,8580757,"Oron-la-Ville, Pralets",Bus,604,5805,Oron,552545.000000000000000,157935.000000000000000
508635,162306,8579145,"Orient, Cr?t",Bus,1020,5872,Le Chenit,508635.000000000000000,162306.000000000000000
